id,customer,price
13771,tfb,843
13772,pdn,7
13773,hrx,981
13774,chf,183
13775,dpl,136
13776,dmq,934
13777,hpm,625
13778,nld,114
13779,brl,359
13780,mkp,942
13781,whc,985
13782,bzj,302
13783,mgs,747
13784,qcn,99
13785,nwm,617
13786,rfb,887
13787,mxz,455
13788,rxc,880
13789,gtj,823
13790,knh,838
13791,twm,747
13792,ldn,61
13793,mwr,700
13794,jyg,904
13795,lfs,260
13796,mwg,817
13797,dpb,983
13798,fgh,590
13799,bhy,384
13800,jxn,448
13801,swq,825
13802,ytz,228
13803,wpt,798
13804,lnn,335
13805,kgr,326
13806,kld,587
13807,tbk,759
13808,zdh,519
13809,dmk,831
13810,wsn,141
13811,bqp,253
13812,fhq,313
13813,ltg,709
13814,bln,707
13815,tfw,468
13816,mrh,117
13817,lsw,152
13818,kqf,64
13819,bnm,655
13820,wff,148
13821,rcj,961
13822,xqc,728
13823,kpb,806
13824,xnd,394
13825,jdf,863
13826,dnw,648
13827,hlz,95
13828,xnj,91
13829,jts,78
13830,kpk,313
13831,mzx,151
13832,jqy,208
13833,gpt,707
13834,mxc,968
13835,lwb,57
13836,stn,963
13837,hxf,143
13838,ykh,923
13839,rbp,802
13840,djn,736
13841,zzz,396
13842,gcx,965
13843,jps,723
13844,hdd,930
13845,dgb,492
13846,cgh,192
13847,jhd,409
13848,nkz,944
13849,mpp,883
13850,kmp,716
13851,lpf,810
13852,mmz,686
13853,bqb,960
13854,xnm,467
13855,tyj,688
13856,zqw,508
13857,kmf,36
13858,klp,397
13859,lqy,113
13860,qmz,90
13861,bfw,81
13862,fkt,679
13863,dgp,919
13864,hqg,444
13865,gpj,198
13866,fsh,27
13867,wrw,80
13868,wzp,389
13869,klt,680
13870,xlp,358
13871,fzn,348
13872,ytr,38
13873,jxh,13
13874,wyh,414
13875,rzy,866
13876,yxg,951
13877,ccm,46
13878,dhp,168
13879,bqt,354
13880,qht,844
13881,sts,511
13882,djf,194
13883,tbm,259
13884,ryt,72
13885,swg,572
13886,ybq,233
13887,zkc,561
13888,hdr,225
13889,lgc,710
13890,fxx,880
13891,ztk,356
13892,rqx,291
13893,syw,397
13894,whs,534
13895,mww,38
13896,rxz,916
13897,yrh,115
13898,cjq,753
13899,tcy,94
13900,qjn,465
13901,ytc,278
13902,jgl,782
13903,jnj,306
13904,gfz,128
13905,gtj,57
13906,yts,11
13907,ysx,106
13908,gzh,920
13909,mhq,737
13910,lmk,847
13911,bmx,50
13912,dcf,868
13913,skf,366
13914,fck,599
13915,gwh,995
13916,nyy,683
13917,fzl,964
13918,syy,880
13919,gfg,909
13920,yxs,551
13921,wfl,112
13922,ykb,959
13923,shw,625
13924,hqh,832
13925,nfj,634
13926,pss,158
13927,gpj,250
13928,ylt,777
13929,nkn,132
13930,mgt,829
13931,wlh,207
13932,jsj,136
13933,rrd,395
13934,jjw,703
13935,swy,322
13936,qsl,827
13937,xzy,462
13938,zcf,915
13939,yzr,491
13940,fgk,115
13941,pcp,629
13942,jrs,590
13943,dll,242
13944,nwz,524
13945,mcm,493
13946,qjt,807
13947,gqn,735
13948,ylm,454
13949,dms,642
13950,jyl,278
13951,hzk,649
13952,tlt,429
13953,ngk,784
13954,psc,872
13955,ndh,805
13956,hyq,545
13957,lbt,527
13958,zck,499
13959,kfh,518
13960,bmc,200
13961,bfx,579
13962,hzp,33
13963,jcy,889
13964,wdx,215
13965,ytk,592
13966,djy,623
13967,sgx,214
13968,jlh,541
13969,bqs,547
13970,lyr,56
13971,tbd,13
13972,jcm,298
13973,xnf,917
13974,tqy,216
13975,ksq,726
13976,dcr,483
13977,xzl,914
13978,jpy,418
13979,ksb,542
13980,pph,161
13981,spx,977
13982,rxp,960
13983,yqd,519
13984,smc,934
13985,nxg,262
13986,tsg,860
13987,smg,386
13988,kzm,584
13989,xkq,837
13990,kyc,528
13991,qmp,903
13992,pwg,687
13993,xcn,785
13994,clf,286
13995,try,536
13996,fxc,196
13997,yfs,205
13998,mtz,544
13999,qcc,21
14000,htl,597
14001,jpt,217
14002,zbt,607
14003,sby,351
14004,fhr,78
14005,nhk,592
14006,dyl,448
14007,wbd,211
14008,bmz,556
14009,wzl,278
14010,sfx,535
14011,gtd,446
14012,wqg,820
14013,zpm,733
14014,sgr,444
14015,pkd,309
14016,klb,791
14017,mjr,124
14018,mlt,960
14019,gng,434
14020,mmz,361
14021,wjj,707
14022,cdx,479
14023,wjs,411
14024,hgz,456
14025,znz,891
14026,hjb,684
14027,nkg,608
14028,bkn,485
14029,lgx,992
14030,mcj,587
14031,hkc,679
14032,rbz,840
14033,wpq,334
14034,mdt,732
14035,byf,520
14036,qhf,68
14037,qfb,665
14038,bnz,102
14039,pgn,602
14040,gmf,44
14041,cml,749
14042,djt,885
14043,nsq,473
14044,dch,718
14045,mgn,847
14046,rpy,714
14047,qqz,337
14048,lxh,843
14049,rtw,556
14050,rqp,705
14051,fsn,716
14052,cyr,989
14053,wrc,223
14054,wml,460
14055,plp,188
14056,jch,805
14057,wdc,347
14058,qxy,806
14059,ykm,209
14060,cgh,368
14061,gyh,815
14062,gch,118
14063,rmb,766
14064,dfx,233
14065,qcf,939
14066,wmk,195
14067,hbh,976
14068,zcb,176
14069,xpj,351
14070,chj,782
14071,dlb,383
14072,fzm,915
14073,scl,398
14074,gnm,814
14075,mps,534
14076,cwh,167
14077,zmh,927
14078,hxb,429
14079,xgc,315
14080,yqn,295
14081,skn,482
14082,thh,88
14083,dtr,15
14084,hqp,73
14085,mdn,719
14086,znk,28
14087,dqf,541
14088,glr,369
14089,cgt,677
14090,wpr,32
14091,rmt,481
14092,mfb,376
14093,jft,46
14094,dnd,992
14095,zgc,957
14096,xty,125
14097,wnj,822
14098,lth,620
14099,jmy,857
14100,jqd,962
14101,mxh,91
14102,nlh,942
14103,bxs,331
14104,ggm,83
14105,ccq,284
14106,fcq,628
14107,qjw,223
14108,cdk,998
14109,pbw,760
14110,ljh,350
14111,kjr,18
14112,wsl,207
14113,dch,182
14114,glg,72
14115,qgn,846
14116,bzq,800
14117,xsn,692
14118,cwk,876
14119,mhj,422
14120,wbg,374
14121,zpy,864
14122,khh,709
14123,gpq,811
14124,sfg,508
14125,gzy,314
14126,brc,63
14127,jsn,118
14128,yqs,586
14129,tdy,129
14130,xfq,743
14131,ndm,420
14132,bfl,607
14133,gkd,378
14134,mxl,146
14135,byq,451
14136,wqp,274
14137,wwc,608
14138,tgf,644
14139,crw,383
14140,jny,368
14141,hnq,308
14142,qyh,253
14143,ttr,85
14144,rkb,61
14145,yqw,495
14146,qny,649
14147,jkk,344
14148,jlp,341
14149,gbd,926
14150,thj,712
14151,krw,907
14152,xwf,647
14153,nqm,477
14154,yhb,760
14155,gpb,214
14156,shh,527
14157,dqk,49
14158,dsd,424
14159,msq,922
14160,jrl,521
14161,qkj,548
14162,smh,618
14163,pmm,355
14164,pwn,305
14165,sdd,794
14166,jxt,609
14167,ygd,178
14168,jhg,915
14169,czx,216
14170,nzd,397
14171,nzg,98
14172,cdn,582
14173,rtp,183
14174,ync,515
14175,qkw,620
14176,bdd,156
14177,zmz,344
14178,srw,831
14179,qnk,332
14180,yfj,629
14181,xzb,856
14182,jyg,457
14183,hzr,266
14184,sdz,581
14185,zrd,10
14186,syt,277
14187,cfp,980
14188,jps,971
14189,dxd,212
14190,kzp,646
14191,nkf,272
14192,jhr,893
14193,pft,137
14194,nqn,297
14195,zbx,242
14196,nnn,37
14197,qpj,720
14198,cwf,1000
14199,qnm,847
14200,lxx,237
14201,yqx,203
14202,prx,47
14203,rrn,509
14204,ptk,143
14205,fqd,690
14206,gll,898
14207,yyp,455
14208,lgf,847
14209,thb,898
14210,myk,724
14211,ffn,350
14212,btp,48
14213,fxx,256
14214,lph,3
14215,ljn,973
14216,mxz,608
14217,wxr,757
14218,mzs,377
14219,pkx,455
14220,lfr,909
14221,xpm,884
14222,rgh,58
14223,xtd,278
14224,qfn,949
14225,xxl,744
14226,gbk,293
14227,lst,450
14228,nqc,315
14229,szd,754
14230,ljp,616
14231,cfx,176
14232,rqz,344
14233,rkd,907
14234,lpw,929
14235,ltw,224
14236,rtw,615
14237,xbw,992
14238,bkm,798
14239,pml,30
14240,ytx,812
14241,ybb,97
14242,qqs,776
14243,wbr,37
14244,bsh,395
14245,rbn,823
14246,xqh,800
14247,tht,627
14248,ylz,274
14249,htn,110
14250,ffg,651
14251,fkm,688
14252,skf,288
14253,wwf,31
14254,zqp,705
14255,jjr,58
14256,lqh,562
14257,mlq,809
14258,hrx,354
14259,tyb,769
14260,byh,423
14261,trc,268
14262,jtc,411
14263,jlk,841
14264,pxd,444
14265,xff,517
14266,tws,568
14267,kdg,232
14268,qsb,158
14269,tbt,120
14270,qsx,3
14271,jth,507
14272,cty,551
14273,gms,375
14274,nmj,94
14275,gzt,92
14276,rdp,224
14277,ddd,237
14278,hzk,762
14279,bdl,220
14280,jrb,145
14281,czd,124
14282,dhy,347
14283,yxt,715
14284,bsg,234
14285,cbr,961
14286,rdf,1000
14287,fpd,503
14288,wtc,806
14289,cwn,717
14290,xmx,25
14291,bsz,577
14292,rnt,336
14293,cyt,839
14294,rnw,20
14295,swj,978
14296,hjq,675
14297,wfm,85
14298,ljz,303
14299,zzn,815
14300,xsc,376
14301,plk,927
14302,hbk,454
14303,yfk,650
14304,jhn,5
14305,nmb,304
14306,hqs,8
14307,syp,772
14308,xds,939
14309,lyl,64
14310,dlx,580
14311,ttj,506
14312,kkf,891
14313,cxw,334
14314,rmq,415
14315,lcc,464
14316,rgj,229
14317,hrg,390
14318,fdb,831
14319,OND,875
14320,xxt,594
14321,dpw,234
14322,bck,561
14323,qzm,176
14324,qxr,29
14325,gkt,41
14326,rtt,534
14327,wnp,857
14328,fsr,680
14329,bdp,744
14330,pnj,91
14331,wbs,732
14332,dqr,211
14333,pmf,44
14334,gsq,583
14335,wxj,596
14336,wgc,945
14337,jwz,762
14338,jgs,750
14339,msg,604
14340,kqj,817
14341,hbt,801
14342,mbw,783
14343,frc,94
14344,lrg,585
14345,ypy,835
14346,pgy,291
14347,zsf,561
14348,wgj,529
14349,frn,255
14350,cpd,753
14351,rhj,332
14352,hxx,477
14353,mwq,230
14354,tqw,127
14355,ppr,685
14356,mzk,95
14357,plj,569
14358,xxc,812
14359,lhg,367
14360,cct,41
14361,sll,51
14362,xkr,526
14363,hgk,600
14364,kks,703
14365,xrg,936
14366,dqt,496
14367,htd,170
14368,pzn,191
14369,qmt,207
14370,xly,894
14371,mtp,727
14372,fpx,776
14373,wyw,609
14374,glc,443
14375,bfy,740
14376,xbj,618
14377,crw,234
14378,gsc,525
14379,ptj,147
14380,gxy,42
14381,yhk,824
14382,hcw,285
14383,cyb,815
14384,fpq,814
14385,wxp,359
14386,xmf,126
14387,htk,845
14388,lxf,279
14389,dwc,589
14390,mxb,975
14391,bfz,632
14392,yjq,390
14393,tjq,227
14394,spd,698
14395,gnh,596
14396,sfg,68
14397,qhw,933
14398,mwb,767
14399,tkn,561
14400,xml,745
14401,rqq,600
14402,jnb,135
14403,khd,408
14404,ghd,289
14405,kkx,307
14406,sgg,465
14407,fwh,263
14408,gwz,735
14409,gpf,25
14410,ygf,827
14411,ypd,158
14412,sjd,362
14413,hyl,85
14414,jbt,95
14415,bxj,456
14416,lkz,659
14417,xtq,335
14418,ptk,381
14419,hkt,556
14420,nqm,603
14421,pkr,596
14422,kyx,210
14423,dpd,203
14424,jrn,438
14425,rkh,867
14426,xfw,644
14427,jxz,8
14428,mrg,864
14429,wgp,783
14430,qmp,88
14431,lfm,768
14432,zrf,689
14433,mst,127
14434,pbk,876
14435,jnm,466
14436,lqn,117
14437,lhl,876
14438,xpr,265
14439,zlr,654
14440,cxt,136
14441,kym,826
14442,nmd,909
14443,txz,481
14444,ddz,166
14445,wdf,942
14446,mql,282
14447,mxw,344
14448,gbx,448
14449,mmb,665
14450,nkq,781
14451,cgb,240
14452,kwd,589
14453,szg,980
14454,hmy,784
14455,mcf,101
14456,skr,82
14457,ysg,536
14458,syf,504
14459,pmd,296
14460,txg,146
14461,mwc,311
14462,snp,988
14463,qqq,535
14464,qbg,899
14465,ybl,819
14466,dhj,484
14467,hwr,272
14468,pmp,336
14469,hdn,918
14470,ffk,245
14471,trr,979
14472,thg,462
14473,syq,101
14474,pky,7
14475,ymb,72
14476,rsm,722
14477,mkf,439
14478,ntc,849
14479,kjk,608
14480,gdc,926
14481,lsw,38
14482,fjb,217
14483,wnx,444
14484,msr,920
14485,rkq,786
14486,xfx,932
14487,whk,922
14488,czq,620
14489,kls,427
14490,sqm,667
14491,qps,596
14492,kfj,257
14493,sth,517
14494,bhg,207
14495,ckp,870
14496,kdn,455
14497,fby,409
14498,fsz,207
14499,tnz,678
14500,fsg,806
14501,lzx,883
14502,fwm,142
14503,pbc,707
14504,wgp,907
14505,jtp,850
14506,mxw,626
14507,ndy,976
14508,zyx,635
14509,qcs,100
14510,cfw,619
14511,dwy,568
14512,ppm,738
14513,tqj,974
14514,wtn,4
14515,qmz,736
14516,crg,305
14517,wdn,426
14518,xjr,28
14519,fmc,994
14520,mlb,905
14521,bjr,774
14522,bgd,535
14523,rpw,141
14524,wqr,417
14525,jyh,288
14526,pkz,222
14527,bdp,801
14528,yth,806
14529,nrc,926
14530,gsd,249
14531,xyg,268
14532,kgc,812
14533,jyk,987
14534,fhw,817
14535,klw,299
14536,frw,286
14537,hpr,756
14538,wkr,366
14539,cxt,731
14540,tlq,233
14541,fsf,956
14542,grf,107
14543,nwq,400
14544,hlf,723
14545,wcl,959
14546,jsn,283
14547,dsm,316
14548,xqs,174
14549,kyr,81
14550,kjf,618
14551,rlm,404
14552,gnm,817
14553,gnk,182
14554,bpq,828
14555,wqs,449
14556,tzc,59
14557,hfh,358
14558,ncm,943
14559,qlt,622
14560,llc,454
14561,ywq,224
14562,qcd,757
14563,zgw,409
14564,zjs,812
14565,wgq,484
14566,pfw,862
14567,kql,50
14568,pyg,928
14569,rzx,959
14570,xpt,697
14571,dlz,854
14572,dmt,889
14573,mts,251
14574,xgc,580
14575,gmc,913
14576,zdr,964
14577,lxq,145
14578,zqk,830
14579,tmb,945
14580,bjy,107
14581,xcb,876
14582,rgn,715
14583,pfl,525
14584,lqr,463
14585,wms,928
14586,nlc,935
14587,hbt,169
14588,gtb,61
14589,fqz,470
14590,kqz,522
14591,wyw,49
14592,cql,844
14593,qsz,119
14594,tyk,941
14595,qrw,733
14596,skg,849
14597,pkb,199
14598,dmx,52
14599,nnr,405
14600,kgq,586
14601,bsc,976
14602,sqx,921
14603,nnf,770
14604,hzp,528
14605,ffs,404
14606,gxk,865
14607,ssg,332
14608,kmk,965
14609,wyh,94
14610,lbt,353
14611,dks,946
14612,lkk,603
14613,wsh,748
14614,jrm,857
14615,ndc,931
14616,hgk,2
14617,wmq,72
14618,tzm,325
14619,xmf,406
14620,cwf,217
14621,lfy,880
14622,kdq,711
14623,pgw,675
14624,pbf,675
14625,lby,767
14626,qcp,865
14627,dls,111
14628,yjz,129
14629,mrw,304
14630,srj,563
14631,cyb,97
14632,tjn,556
14633,nbm,677
14634,pbm,214
14635,fmt,73
14636,myp,517
14637,thn,378
14638,qxp,831
14639,tzh,785
14640,kbw,696
14641,jgp,196
14642,qzj,84
14643,wwq,967
14644,hkp,965
14645,txz,662
14646,wwt,647
14647,wyz,386
14648,jgs,899
14649,cck,325
14650,wgh,588
14651,scc,176
14652,zdt,845
14653,wph,137
14654,ymh,146
14655,dqy,258
14656,npg,543
14657,hzm,522
14658,mzz,648
14659,kwd,394
14660,zkk,1000
14661,chd,88
14662,bhb,383
14663,hrf,700
14664,ncz,168
14665,lmp,65
14666,rkm,564
14667,brn,340
14668,lkj,654
14669,wnf,304
14670,ytn,626
14671,tbl,149
14672,hhl,923
14673,pjp,787
14674,htg,957
14675,jxl,281
14676,fpm,698
14677,dpc,815
14678,yzm,662
14679,rmg,845
14680,bpt,836
14681,fhm,986
14682,mql,382
14683,fks,171
14684,twc,99
14685,njj,905
14686,wjm,945
14687,jrt,700
14688,jhm,670
14689,rbl,76
14690,xql,616
14691,blm,363
14692,fzw,467
14693,shh,672
14694,kbg,373
14695,twz,726
14696,rqb,49
14697,qnn,985
14698,dxf,62
14699,sjk,868
14700,fyc,771
14701,yjf,39
14702,gmh,925
14703,wbs,620
14704,zxd,417
14705,lgy,866
14706,ktd,105
14707,mpr,602
14708,xgn,705
14709,kww,205
14710,mks,133
14711,dsr,650
14712,jcr,175
14713,kcs,247
14714,krw,847
14715,crz,853
14716,sqw,145
14717,kyl,680
14718,swg,552
14719,brp,453
14720,mzx,249
14721,mct,489
14722,lpz,214
14723,clm,883
14724,xfl,884
14725,jzy,935
14726,dkr,256
14727,gqm,899
14728,bkf,592
14729,nzw,982
14730,hfl,211
14731,ybw,566
14732,frt,725
14733,zqx,852
14734,mfq,724
14735,sjj,430
14736,yyq,325
14737,npd,535
14738,hsq,123
14739,ypy,632
14740,cfy,621
14741,mdl,593
14742,cfr,445
14743,lbw,423
14744,jxj,323
14745,pcn,196
14746,gkd,662
14747,bgm,561
14748,clq,470
14749,djp,735
14750,hgf,447
14751,cgy,525
14752,kcs,94
14753,ntr,745
14754,gbz,251
14755,cnn,339
14756,pnt,959
14757,hlj,300
14758,pxy,868
14759,djr,36
14760,bkd,929
14761,rcx,264
14762,twf,534
14763,tzf,751
14764,qjz,799
14765,rsx,537
14766,ffm,707
14767,jpk,644
14768,lht,300
14769,kps,184
14770,mpx,715
14771,wyd,792
14772,pbl,674
14773,cyg,676
14774,wtr,132
14775,njk,979
14776,csy,980
14777,dpf,466
14778,ftt,97
14779,ccx,335
14780,qbh,544
14781,ppn,464
14782,fkg,882
14783,hxh,63
14784,hcz,789
14785,kzm,282
14786,xkg,249
14787,txz,120
14788,dwj,111
14789,zcj,414
14790,bss,213
14791,dpp,933
14792,cxf,350
14793,jld,451
14794,gcl,477
14795,qcj,36
14796,cft,462
14797,jtf,602
14798,mjc,537
14799,csy,18
14800,wdy,783
14801,jsm,97
14802,fwm,931
14803,cdd,877
14804,dkn,695
14805,bcr,284
14806,nwb,540
14807,byw,348
14808,ygq,447
14809,zxq,27
14810,zjh,727
14811,mcx,795
14812,zkb,932
14813,cdn,846
14814,rtq,896
14815,dfj,838
14816,gng,677
14817,bpb,904
14818,kcn,625
14819,xls,909
14820,qwl,780
14821,yrt,327
14822,ynd,652
14823,hbq,348
14824,qwj,40
14825,dpb,745
14826,bxr,75
14827,zwm,633
14828,xpp,701
14829,btd,136
14830,ltt,7
14831,bkf,866
14832,xxc,193
14833,zhr,997
14834,bnc,396
14835,nsm,568
14836,zct,898
14837,tny,966
14838,rxq,684
14839,ypq,592
14840,rjf,705
14841,xky,357
14842,hsy,135
14843,xgs,480
14844,cwt,315
14845,nqr,172
14846,tjd,210
14847,gfq,378
14848,tcw,730
14849,xxp,578
14850,sbg,62
14851,gzn,616
14852,srp,423
14853,ygh,496
14854,cjq,645
14855,pcn,21
14856,fjp,197
14857,cqg,595
14858,yrt,823
14859,nqj,193
14860,rsm,242
14861,tpw,470
14862,nls,300
14863,wsk,933
14864,jbz,489
14865,tmx,422
14866,ywt,150
14867,tmr,912
14868,lmw,863
14869,ggw,897
14870,kdn,847
14871,jff,871
14872,pcg,46
14873,ygh,775
14874,tnl,764
14875,dzn,539
14876,xmd,394
14877,wgp,257
14878,wsz,804
14879,mls,184
14880,pzt,957
14881,yqf,245
14882,bdb,104
14883,bld,662
14884,qbx,58
14885,gcc,557
14886,bxd,940
14887,hjx,633
14888,nzx,879
14889,tmj,382
14890,tql,662
14891,pqr,581
14892,tgf,652
14893,swm,441
14894,mfr,400
14895,hrj,380
14896,rsq,721
14897,wsd,898
14898,nnp,492
14899,rnt,483
14900,lyb,238
14901,rcg,648
14902,ndx,431
14903,jwq,557
14904,htm,306
14905,lrq,363
14906,dbw,939
14907,cnk,125
14908,yln,745
14909,kbm,630
14910,rrn,119
14911,wdl,101
14912,kmz,56
14913,dfh,590
14914,lsx,517
14915,tls,954
14916,mlm,101
14917,xbj,284
14918,wpt,580
14919,tjj,675
14920,jpb,796
14921,nrb,401
14922,dpz,268
14923,pxk,173
14924,szs,791
14925,gfg,153
14926,qzg,779
14927,dhp,982
14928,cbn,947
14929,yld,28
14930,xdh,804
14931,xnb,726
14932,ghn,111
14933,hzm,412
14934,bfs,411
14935,rqw,560
14936,pby,560
14937,hbz,700
14938,zzy,753
14939,jyc,412
14940,dnx,905
14941,ljx,567
14942,jts,366
14943,xxq,484
14944,nfg,472
14945,chk,39
14946,nfg,573
14947,xjb,658
14948,jgc,162
14949,zbq,417
14950,lhg,550
14951,pqs,925
14952,zxg,638
14953,cts,824
14954,cdq,186
14955,grh,44
14956,lcn,877
14957,ttz,493
14958,bkp,440
14959,sqz,140
14960,pfr,589
14961,bqr,420
14962,blz,983
14963,bjz,686
14964,tcp,883
14965,nqs,297
14966,msw,315
14967,rkj,764
14968,ncn,882
14969,slt,935
14970,wrl,245
14971,xqj,246
14972,dgd,46
14973,qfk,225
14974,hbz,347
14975,xmw,888
14976,cry,324
14977,dqj,961
14978,dqd,116
14979,tpf,16
14980,bgs,400
14981,wlh,865
14982,xhx,14
14983,gyz,694
14984,krm,882
14985,zmk,352
14986,cyg,725
14987,qzr,174
14988,qwd,189
14989,ttn,427
14990,skx,606
14991,hkw,868
14992,pcc,307
14993,tcw,36
14994,hrp,885
14995,kqp,146
14996,fsn,137
14997,bzg,867
14998,nyf,684
14999,yff,295
15000,crm,508
15001,rjm,342
15002,mcn,197
15003,scs,635
15004,qcx,657
15005,htd,791
15006,knk,570
15007,mwh,475
15008,grj,14
15009,dpt,63
15010,swk,205
15011,qqn,819
15012,xyk,693
15013,mtn,258
15014,yhg,953
15015,dgr,692
15016,whs,249
15017,xlp,813
15018,cgj,827
15019,cwx,577
15020,gzf,771
15021,psb,187
15022,sfp,390
15023,hdd,982
15024,jky,540
15025,dlk,193
15026,psy,265
15027,snp,163
15028,rzh,784
15029,yyr,241
15030,tcp,73
15031,dyf,986
15032,tdl,199
15033,ctz,749
15034,jcm,302
15035,hnh,327
15036,wmc,338
15037,rqc,26
15038,mwc,166
15039,lfj,165
15040,gyz,705
15041,tcz,120
15042,kfy,527
15043,zdy,927
15044,mcb,217
15045,qbb,775
15046,znh,534
15047,mxl,582
15048,kck,623
15049,rcx,286
15050,lhy,231
15051,sdr,31
15052,qjf,616
15053,fcn,307
15054,cxj,427
15055,qqc,442
15056,dxt,976
15057,dfs,91
15058,wtk,932
15059,ntr,339
15060,pmf,834
15061,jcm,564
15062,njp,530
15063,dpd,950
15064,gxg,694
15065,fby,73
15066,wqz,482
15067,rqm,878
15068,fyb,317
15069,lyr,320
15070,nwn,694
15071,kst,974
15072,ldg,882
15073,rwx,862
15074,ggs,370
15075,flc,658
15076,pyk,157
15077,zxr,739
15078,sbx,755
15079,dps,493
15080,nqs,632
15081,ybq,229
15082,yhg,66
15083,bkc,752
15084,zrf,731
15085,fmm,939
15086,dwr,47
15087,wjg,783
15088,cyj,838
15089,csh,481
15090,nqf,9
15091,nmn,516
15092,bgn,45
15093,nyt,862
15094,cdn,695
15095,jrr,474
15096,mmp,358
15097,kwf,306
15098,hhq,515
15099,scm,918
15100,xsd,325
15101,zdh,742
15102,fqb,764
15103,wng,635
15104,czp,534
15105,ksg,270
15106,szw,734
15107,rfg,461
15108,zcp,655
15109,jrq,434
15110,sng,121
15111,pmg,962
15112,pkd,408
15113,ftg,304
15114,ryg,341
15115,trn,384
15116,krj,338
15117,rqb,681
15118,jdn,436
15119,gqt,734
15120,fhh,653
15121,rml,670
15122,pmq,934
15123,xjr,185
15124,sjn,280
15125,wtj,126
15126,rhl,589
15127,rqx,354
15128,mbh,4
15129,hry,174
15130,tss,289
15131,scl,566
15132,hgg,85
15133,mry,778
15134,pmw,858
15135,jlx,680
15136,dxj,113
15137,rfy,314
15138,gkw,932
15139,xfg,105
15140,znr,290
15141,jcw,273
15142,hcx,542
15143,mpw,234
15144,smb,990
15145,jgb,248
15146,zpp,347
15147,kqt,384
15148,snj,870
15149,bql,849
15150,syt,50
15151,gpg,181
15152,qzb,361
15153,dwz,244
15154,mwm,377
15155,hqx,330
15156,syr,456
15157,sfl,599
15158,tcg,363
15159,bhy,226
15160,ggm,732
15161,gtm,295
15162,xlt,660
15163,dwj,173
15164,mff,921
15165,bql,254
15166,fxz,737
15167,krz,826
15168,knk,949
15169,xwj,802
15170,mdm,57
15171,ntn,404
15172,qtw,966
15173,pcm,959
15174,jfz,314
15175,qlh,894
15176,kgt,131
15177,mml,102
15178,thc,258
15179,lbg,781
15180,bjn,787
15181,phm,789
15182,kqj,36
15183,wcr,764
15184,mcm,719
15185,ftg,697
15186,xtm,866
15187,bqs,293
15188,dgl,1
15189,hkn,619
15190,lzc,128
15191,sps,681
15192,fqn,425
15193,ccy,960
15194,xqq,103
15195,trx,185
15196,pmt,929
15197,yzk,578
15198,psq,35
15199,jyg,372
15200,jfb,54
15201,qby,664
15202,hxc,502
15203,nzj,977
15204,kkn,367
15205,cpw,805
15206,rwz,207
15207,szy,908
15208,wtt,926
15209,glr,969
15210,qrm,403
15211,kmk,209
15212,dgq,147
15213,csl,720
15214,mfq,280
15215,dhh,162
15216,xfh,262
15217,pcp,171
15218,rmf,781
15219,lxh,199
15220,hqy,514
15221,ndq,424
15222,tks,577
15223,cfl,205
15224,ghw,100
15225,ywk,637
15226,tyh,948
15227,xdl,255
15228,kjt,442
15229,jps,362
15230,wws,852
15231,htg,184
15232,wdy,566
15233,ltr,402
15234,qwl,976
15235,xhy,18
15236,xpz,132
15237,crb,638
15238,zsw,254
15239,npl,698
15240,dmj,360
15241,dcn,553
15242,grr,165
15243,gls,930
15244,qrw,366
15245,kpk,615
15246,cty,791
15247,fpq,924
15248,ckr,651
15249,pln,779
15250,csk,368
15251,tzy,827
15252,cmf,92
15253,gbl,793
15254,bwr,746
15255,nqy,656
15256,dzt,835
15257,pmd,286
15258,hrj,432
15259,jdx,850
15260,xbr,564
15261,mbt,218
15262,ncg,285
15263,nrm,321
15264,fwb,603
15265,mcw,972
15266,jjr,566
15267,rbs,921
15268,gtx,184
15269,rds,203
15270,dmc,126
15271,xtn,443
15272,cbt,729
15273,zgx,346
15274,ktk,232
15275,slm,348
15276,qft,102
15277,zlw,943
15278,psk,698
15279,qyl,608
15280,clb,858
15281,sqq,209
15282,tgh,284
15283,dlh,490
15284,njt,999
15285,fhz,42
15286,pgp,464
15287,pls,480
15288,rsp,827
15289,ybk,699
15290,zrk,144
15291,wfk,40
15292,ctr,965
15293,wbx,568
15294,qhg,461
15295,gsr,741
15296,ksk,922
15297,kdf,300
15298,txs,307
15299,cyd,872
15300,khx,670
15301,qpj,595
15302,tlc,987
15303,zlm,373
15304,xzy,735
15305,mzf,247
15306,krx,714
15307,ndf,315
15308,bbk,857
15309,rjx,558
15310,fdj,505
15311,gyw,881
15312,pzl,535
15313,rhb,224
15314,lgp,259
15315,ydf,692
15316,tkj,405
15317,mrt,271
15318,spy,221
15319,smq,566
15320,wqx,944
15321,mlw,538
15322,tpt,929
15323,bqn,299
15324,fnx,351
15325,qth,850
15326,gnh,587
15327,byn,621
15328,lyj,517
15329,cyc,391
15330,fpz,241
15331,tmn,839
15332,ybd,993
15333,hjr,754
15334,ykw,234
15335,nww,866
15336,rqz,702
15337,jfj,81
15338,rnk,178
15339,fwj,945
15340,qqy,151
15341,dsx,139
15342,gfg,547
15343,qwl,12
15344,krr,722
15345,rtl,115
15346,bkb,838
15347,wqx,168
15348,bsl,123
15349,kdb,519
15350,ddd,824
15351,wwr,282
15352,xpq,37
15353,xzb,611
15354,kcc,370
15355,fmf,974
15356,wwj,166
15357,frj,349
15358,byj,712
15359,tww,636
